"","CET","1086","1085","1047","1046","1045","1022","294","1226","ToU","Holiday","Year","Month","Month_day","Week_day","Hour","Time"
"14954","2015-06-05 20:00:00.0",0.8,9.6,16,9.2,53.2,66.4,7.6,327.2,"F2","No",2015,6,5,5,20,"20:00"
"14955","2015-06-05 20:15:00.0",0.8,9.2,15.2,9.2,54.4,2.4,7.6,266.4,"F2","No",2015,6,5,5,20,"20:15"
"14956","2015-06-05 20:30:00.0",0.8,9.2,14.8,8.8,52.4,2.4,7.6,255.2,"F2","No",2015,6,5,5,20,"20:30"
"14957","2015-06-05 20:45:00.0",0.8,8.8,12.4,8.4,50.4,2.4,7.6,251.6,"F2","No",2015,6,5,5,20,"20:45"
"14958","2015-06-05 21:00:00.0",0.8,8.8,12,9.2,54,2.4,7.2,250,"F2","No",2015,6,5,5,21,"21:00"
"14959","2015-06-05 21:15:00.0",0.8,8,12.4,8.8,48.8,2.4,7.6,243.6,"F2","No",2015,6,5,5,21,"21:15"
"14960","2015-06-05 21:30:00.0",0.8,8,13.6,8.8,53.6,2.8,7.2,236.4,"F2","No",2015,6,5,5,21,"21:30"
"14961","2015-06-05 21:45:00.0",0.8,8.4,13.6,8.8,48.4,2.4,6.8,223.2,"F2","No",2015,6,5,5,21,"21:45"
"14962","2015-06-05 22:00:00.0",0.8,8,12.8,8.8,48.8,2.4,7.2,225.6,"F2","No",2015,6,5,5,22,"22:00"
"14963","2015-06-05 22:15:00.0",0.8,7.6,12.4,8.4,52,2.4,7.6,220.8,"F2","No",2015,6,5,5,22,"22:15"
"14964","2015-06-05 22:30:00.0",0.4,7.6,12.4,8,48,2.4,7.2,217.6,"F2","No",2015,6,5,5,22,"22:30"
"14965","2015-06-05 22:45:00.0",0.8,8,12.4,8.4,48,2.4,7.2,215.2,"F2","No",2015,6,5,5,22,"22:45"
"14966","2015-06-05 23:00:00.0",0.8,7.6,12.4,8.8,48.4,2.4,7.2,207.2,"F3","No",2015,6,5,5,23,"23:00"
"14967","2015-06-05 23:15:00.0",0.8,7.6,14.8,7.6,51.6,2.4,7.2,210,"F3","No",2015,6,5,5,23,"23:15"
"14968","2015-06-05 23:30:00.0",0.8,7.6,11.6,7.6,47.2,2.4,7.2,195.6,"F3","No",2015,6,5,5,23,"23:30"
"14969","2015-06-05 23:45:00.0",0.8,8,11.2,7.6,47.2,2.4,7.2,196.8,"F3","No",2015,6,5,5,23,"23:45"
"14970","2015-06-06 00:00:00.0",0.8,8.4,12.8,7.6,46.8,2.4,6,198.8,"F3","No",2015,6,6,6,0,"00:00"
"14971","2015-06-06 00:15:00.0",0.8,8,14,8.4,50.4,2.8,6.4,200,"F3","No",2015,6,6,6,0,"00:15"
"14972","2015-06-06 00:30:00.0",0.8,8,12,8,48.4,2.4,6.4,196,"F3","No",2015,6,6,6,0,"00:30"
"14973","2015-06-06 00:45:00.0",0.8,6.8,12.8,8,45.6,2.4,6.4,195.2,"F3","No",2015,6,6,6,0,"00:45"
"14974","2015-06-06 01:00:00.0",0.8,7.2,11.6,7.6,46.8,2.4,6,187.6,"F3","No",2015,6,6,6,1,"01:00"
"14975","2015-06-06 01:15:00.0",0.8,6.4,11.6,8.8,47.2,2.4,6.4,191.6,"F3","No",2015,6,6,6,1,"01:15"
"14976","2015-06-06 01:30:00.0",0.8,6.8,11.2,7.2,48.8,2.4,6.4,191.6,"F3","No",2015,6,6,6,1,"01:30"
"14977","2015-06-06 01:45:00.0",0.8,6.4,12,7.2,47.6,2.4,6.4,189.2,"F3","No",2015,6,6,6,1,"01:45"
"14978","2015-06-06 02:00:00.0",0.8,6.4,12.4,8.4,46.4,2.4,6.4,192,"F3","No",2015,6,6,6,2,"02:00"
"14979","2015-06-06 02:15:00.0",0.4,6.4,12.8,7.2,44.4,2.4,6.4,186.8,"F3","No",2015,6,6,6,2,"02:15"
"14980","2015-06-06 02:30:00.0",0.8,6.8,11.2,7.6,47.2,2.4,6.4,190.4,"F3","No",2015,6,6,6,2,"02:30"
"14981","2015-06-06 02:45:00.0",0.8,6.4,12,7.6,48.4,2.4,6,187.6,"F3","No",2015,6,6,6,2,"02:45"
"14982","2015-06-06 03:00:00.0",0.8,6.4,10.4,8.4,45.6,2.4,6,187.2,"F3","No",2015,6,6,6,3,"03:00"
"14983","2015-06-06 03:15:00.0",0.8,6.8,12,8,45.6,2.8,5.6,185.6,"F3","No",2015,6,6,6,3,"03:15"
"14984","2015-06-06 03:30:00.0",0.8,6,13.2,7.2,45.2,2.4,6,184.8,"F3","No",2015,6,6,6,3,"03:30"
"14985","2015-06-06 03:45:00.0",0.8,6.8,11.6,8,48.4,2.4,5.6,188.8,"F3","No",2015,6,6,6,3,"03:45"
"14986","2015-06-06 04:00:00.0",0.8,6.4,10.4,7.6,46.8,2.4,5.6,183.6,"F3","No",2015,6,6,6,4,"04:00"
"14987","2015-06-06 04:15:00.0",0.8,6.8,13.6,8,45.2,2.4,6,186.4,"F3","No",2015,6,6,6,4,"04:15"
"14988","2015-06-06 04:30:00.0",0.8,6.4,14,7.2,44,2.4,5.6,184,"F3","No",2015,6,6,6,4,"04:30"
"14989","2015-06-06 04:45:00.0",0.8,6.4,14,7.6,46.8,2.4,5.6,188.8,"F3","No",2015,6,6,6,4,"04:45"
"14990","2015-06-06 05:00:00.0",0.8,6.8,15.2,8,47.2,2.4,5.6,195.2,"F3","No",2015,6,6,6,5,"05:00"
"14991","2015-06-06 05:15:00.0",0.8,6,12.8,8,42.8,2.8,5.6,194.4,"F3","No",2015,6,6,6,5,"05:15"
"14992","2015-06-06 05:30:00.0",0.8,6.8,12.4,8,46,2.4,5.6,194,"F3","No",2015,6,6,6,5,"05:30"
"14993","2015-06-06 05:45:00.0",0.4,6.4,10.8,8,46.4,2.4,5.6,192,"F3","No",2015,6,6,6,5,"05:45"
"14994","2015-06-06 06:00:00.0",0.8,6.8,14.8,7.2,44.4,37.2,5.6,229.6,"F3","No",2015,6,6,6,6,"06:00"
"14995","2015-06-06 06:15:00.0",0.8,6,13.6,6.8,44,136.4,6,324.4,"F3","No",2015,6,6,6,6,"06:15"
"14996","2015-06-06 06:30:00.0",0.8,6,12.8,7.6,46.8,215.6,5.6,411.2,"F3","No",2015,6,6,6,6,"06:30"
"14997","2015-06-06 06:45:00.0",0.8,6.4,11.2,8.4,45.2,197.6,5.6,382.4,"F3","No",2015,6,6,6,6,"06:45"
"14998","2015-06-06 07:00:00.0",1.6,5.6,12,7.6,42.4,158.4,5.6,335.2,"F2","No",2015,6,6,6,7,"07:00"
"14999","2015-06-06 07:15:00.0",2.4,6,11.2,7.2,47.2,169.6,6,346,"F2","No",2015,6,6,6,7,"07:15"
"15000","2015-06-06 07:30:00.0",2,6.4,11.6,7.2,46.8,164.8,5.6,339.6,"F2","No",2015,6,6,6,7,"07:30"
"15001","2015-06-06 07:45:00.0",2.4,6,13.2,8,45.2,168.4,5.6,349.2,"F2","No",2015,6,6,6,7,"07:45"
"15002","2015-06-06 08:00:00.0",4,6,12.8,6.8,44,164.4,5.6,366.8,"F2","No",2015,6,6,6,8,"08:00"
"15003","2015-06-06 08:15:00.0",4,6.4,12.4,7.6,48.4,204,5.6,433.6,"F2","No",2015,6,6,6,8,"08:15"
"15004","2015-06-06 08:30:00.0",4.4,6.4,12,7.6,48.4,201.6,5.6,434,"F2","No",2015,6,6,6,8,"08:30"
"15005","2015-06-06 08:45:00.0",4,7.2,12.8,8.4,46,189.2,6,434.4,"F2","No",2015,6,6,6,8,"08:45"
"15006","2015-06-06 09:00:00.0",4,7.2,12.8,7.2,46.8,180,5.6,419.6,"F2","No",2015,6,6,6,9,"09:00"
"15007","2015-06-06 09:15:00.0",4,6.4,13.6,7.2,46.8,176.4,5.6,425.2,"F2","No",2015,6,6,6,9,"09:15"
"15008","2015-06-06 09:30:00.0",4.4,7.2,13.2,7.2,52.4,181.6,6,432.8,"F2","No",2015,6,6,6,9,"09:30"
"15009","2015-06-06 09:45:00.0",4,6.8,11.6,8,48.4,180,6.4,429.6,"F2","No",2015,6,6,6,9,"09:45"
"15010","2015-06-06 10:00:00.0",4.4,6.8,12.4,8,49.6,186.8,6.4,445.6,"F2","No",2015,6,6,6,10,"10:00"
"15011","2015-06-06 10:15:00.0",4,6.4,11.2,7.6,53.2,183.6,6,440,"F2","No",2015,6,6,6,10,"10:15"
"15012","2015-06-06 10:30:00.0",4,6.8,12.4,8.4,54.4,184.8,6.8,453.6,"F2","No",2015,6,6,6,10,"10:30"
"15013","2015-06-06 10:45:00.0",2.4,7.6,14.8,8,53.2,179.6,6.8,443.2,"F2","No",2015,6,6,6,10,"10:45"
"15014","2015-06-06 11:00:00.0",2.8,6.4,15.6,8,53.2,178.8,7.6,447.2,"F2","No",2015,6,6,6,11,"11:00"
"15015","2015-06-06 11:15:00.0",3.6,7.2,12,7.6,54.4,182.8,7.2,447.6,"F2","No",2015,6,6,6,11,"11:15"
"15016","2015-06-06 11:30:00.0",4,6,11.2,7.6,53.6,178.8,7.2,441.2,"F2","No",2015,6,6,6,11,"11:30"
"15017","2015-06-06 11:45:00.0",3.6,6.8,14,7.6,55.2,181.6,7.2,454,"F2","No",2015,6,6,6,11,"11:45"
"15018","2015-06-06 12:00:00.0",3.6,6.8,12.4,8,53.6,177.6,7.2,443.2,"F2","No",2015,6,6,6,12,"12:00"
"15019","2015-06-06 12:15:00.0",4,7.6,13.6,8.4,55.6,181.6,7.2,464,"F2","No",2015,6,6,6,12,"12:15"
"15020","2015-06-06 12:30:00.0",3.2,7.6,13.2,8,54,178.4,7.2,448.4,"F2","No",2015,6,6,6,12,"12:30"
"15021","2015-06-06 12:45:00.0",2.4,7.6,14,8,54.4,178,7.2,457.6,"F2","No",2015,6,6,6,12,"12:45"
"15022","2015-06-06 13:00:00.0",2.8,8,12.4,8,55.2,176,7.6,432.8,"F2","No",2015,6,6,6,13,"13:00"
"15023","2015-06-06 13:15:00.0",2.8,7.2,11.6,7.6,54,156.4,7.6,395.6,"F2","No",2015,6,6,6,13,"13:15"
"15024","2015-06-06 13:30:00.0",4,7.2,12.4,7.6,55.2,150,7.2,395.6,"F2","No",2015,6,6,6,13,"13:30"
"15025","2015-06-06 13:45:00.0",3.2,7.2,14.4,7.2,54,152.4,7.2,390,"F2","No",2015,6,6,6,13,"13:45"
"15026","2015-06-06 14:00:00.0",3.2,7.2,13.6,8,54.8,83.2,7.6,325.6,"F2","No",2015,6,6,6,14,"14:00"
"15027","2015-06-06 14:15:00.0",2,6.8,14,7.2,54.4,8,7.2,234,"F2","No",2015,6,6,6,14,"14:15"
"15028","2015-06-06 14:30:00.0",2.4,7.6,13.6,7.6,55.2,8.8,7.6,243.6,"F2","No",2015,6,6,6,14,"14:30"
"15029","2015-06-06 14:45:00.0",2,7.2,12.4,8.4,54,8,7.2,236,"F2","No",2015,6,6,6,14,"14:45"
"15030","2015-06-06 15:00:00.0",2,6.8,10.8,8,54,8.4,7.6,237.2,"F2","No",2015,6,6,6,15,"15:00"
"15031","2015-06-06 15:15:00.0",2.4,6.8,13.2,6.8,55.2,5.2,7.2,232.4,"F2","No",2015,6,6,6,15,"15:15"
"15032","2015-06-06 15:30:00.0",2,6.8,14.4,7.6,54.4,2.4,7.6,232.4,"F2","No",2015,6,6,6,15,"15:30"
"15033","2015-06-06 15:45:00.0",2,6.4,13.6,7.6,55.2,2.4,6.8,230,"F2","No",2015,6,6,6,15,"15:45"
"15034","2015-06-06 16:00:00.0",2.4,6.8,11.2,7.6,54,2.4,7.2,229.2,"F2","No",2015,6,6,6,16,"16:00"
"15035","2015-06-06 16:15:00.0",2,6.8,10.8,8,55.2,2.4,7.2,232.8,"F2","No",2015,6,6,6,16,"16:15"
"15036","2015-06-06 16:30:00.0",2,6.4,14,7.6,54.4,2.4,7.6,230,"F2","No",2015,6,6,6,16,"16:30"
"15037","2015-06-06 16:45:00.0",2.4,6.8,13.6,8.8,55.2,2.4,7.6,231.2,"F2","No",2015,6,6,6,16,"16:45"
"15038","2015-06-06 17:00:00.0",2,6.8,16,7.6,54.4,2.4,7.6,235.2,"F2","No",2015,6,6,6,17,"17:00"
"15039","2015-06-06 17:15:00.0",2.4,6.8,16,8,54,2.4,7.6,235.2,"F2","No",2015,6,6,6,17,"17:15"
"15040","2015-06-06 17:30:00.0",2,6.4,14,8,55.6,2.4,7.2,224,"F2","No",2015,6,6,6,17,"17:30"
"15041","2015-06-06 17:45:00.0",2,6.4,12,8.4,54.4,2.4,6.8,224.4,"F2","No",2015,6,6,6,17,"17:45"
"15042","2015-06-06 18:00:00.0",1.6,6.8,12.8,7.2,55.2,2.4,7.6,213.6,"F2","No",2015,6,6,6,18,"18:00"
"15043","2015-06-06 18:15:00.0",2,6.4,12.8,7.2,54.4,2,6.8,206.4,"F2","No",2015,6,6,6,18,"18:15"
"15044","2015-06-06 18:30:00.0",2,6.8,15.6,8,55.2,2.8,7.2,220,"F2","No",2015,6,6,6,18,"18:30"
"15045","2015-06-06 18:45:00.0",1.6,6.8,12,7.2,54.4,2,6.8,203.2,"F2","No",2015,6,6,6,18,"18:45"
"15046","2015-06-06 19:00:00.0",0.8,6.4,12,8.4,54,2.4,7.2,217.6,"F2","No",2015,6,6,6,19,"19:00"
"15047","2015-06-06 19:15:00.0",0.8,6.8,12,8,55.2,2.8,7.2,216.8,"F2","No",2015,6,6,6,19,"19:15"
"15048","2015-06-06 19:30:00.0",0.8,6.4,12.4,8.8,54,2.4,7.6,218.8,"F2","No",2015,6,6,6,19,"19:30"
"15049","2015-06-06 19:45:00.0",0.8,6.4,11.2,8,55.2,2.4,7.2,215.6,"F2","No",2015,6,6,6,19,"19:45"
"15050","2015-06-06 20:00:00.0",0.8,7.2,13.2,8,54,2.4,7.2,212.8,"F2","No",2015,6,6,6,20,"20:00"
"15051","2015-06-06 20:15:00.0",2,6.4,14.4,8,54.8,2.4,7.6,215.2,"F2","No",2015,6,6,6,20,"20:15"
"15052","2015-06-06 20:30:00.0",0.8,6.8,12.8,7.6,53.6,2.4,7.2,206,"F2","No",2015,6,6,6,20,"20:30"
"15053","2015-06-06 20:45:00.0",0.8,6.4,11.2,7.2,53.6,2.4,6.8,212.8,"F2","No",2015,6,6,6,20,"20:45"
"15054","2015-06-06 21:00:00.0",0.8,7.2,12,7.6,54,2.4,7.2,209.6,"F2","No",2015,6,6,6,21,"21:00"
"15055","2015-06-06 21:15:00.0",0.8,6.8,11.6,8,53.2,2.4,7.2,206.8,"F2","No",2015,6,6,6,21,"21:15"
"15056","2015-06-06 21:30:00.0",0.8,6.4,12,7.6,49.6,2.4,6.8,203.2,"F2","No",2015,6,6,6,21,"21:30"
"15057","2015-06-06 21:45:00.0",0.8,6,11.6,8.4,53.2,2.4,6.8,206.8,"F2","No",2015,6,6,6,21,"21:45"
"15058","2015-06-06 22:00:00.0",0.8,6.4,14,8.4,49.6,2.4,6.8,206.8,"F2","No",2015,6,6,6,22,"22:00"
"15059","2015-06-06 22:15:00.0",0.8,6.4,12,8.4,52.8,2.4,6.8,205.6,"F2","No",2015,6,6,6,22,"22:15"
"15060","2015-06-06 22:30:00.0",0.8,6.4,10.8,7.2,49.2,2.4,6.8,196,"F2","No",2015,6,6,6,22,"22:30"
"15061","2015-06-06 22:45:00.0",0.8,6.4,11.2,7.6,48.8,2.4,6.4,197.6,"F2","No",2015,6,6,6,22,"22:45"
"15062","2015-06-06 23:00:00.0",0.8,6.4,12.8,7.2,52,2.4,6.8,203.2,"F3","No",2015,6,6,6,23,"23:00"
"15063","2015-06-06 23:15:00.0",0.8,6.4,13.2,7.6,43.2,2.4,6.8,190.8,"F3","No",2015,6,6,6,23,"23:15"
"15064","2015-06-06 23:30:00.0",0.8,6.4,12,8.4,42,2.4,6.8,196,"F3","No",2015,6,6,6,23,"23:30"
"15065","2015-06-06 23:45:00.0",0.8,6,13.6,8.8,42.8,2.4,6.8,189.6,"F3","No",2015,6,6,6,23,"23:45"
"15066","2015-06-07 00:00:00.0",0.8,6.4,12,8,42,2.4,6.4,185.2,"F3","Yes",2015,6,7,7,0,"00:00"
"15067","2015-06-07 00:15:00.0",0.8,6.4,11.2,7.6,42.8,2.4,6.8,185.6,"F3","Yes",2015,6,7,7,0,"00:15"
"15068","2015-06-07 00:30:00.0",0.8,6,10.8,8,41.6,2.4,6.8,174.8,"F3","Yes",2015,6,7,7,0,"00:30"
"15069","2015-06-07 00:45:00.0",0.4,6,11.6,7.2,42.4,2.4,6.8,182.4,"F3","Yes",2015,6,7,7,0,"00:45"
"15070","2015-06-07 01:00:00.0",0.8,6.8,12,6.8,41.6,2.4,6.4,176.4,"F3","Yes",2015,6,7,7,1,"01:00"
"15071","2015-06-07 01:15:00.0",0.8,6,11.6,7.6,41.6,2.4,6.8,183.6,"F3","Yes",2015,6,7,7,1,"01:15"
"15072","2015-06-07 01:30:00.0",0.8,6,11.6,8,42,2.4,6.4,177.2,"F3","Yes",2015,6,7,7,1,"01:30"
"15073","2015-06-07 01:45:00.0",0.8,6.4,11.2,7.6,41.6,2.4,6.8,176.4,"F3","Yes",2015,6,7,7,1,"01:45"
"15074","2015-06-07 02:00:00.0",0.8,6,12.4,7.2,42.4,2.4,6.4,185.2,"F3","Yes",2015,6,7,7,2,"02:00"
"15075","2015-06-07 02:15:00.0",0.8,6.4,11.6,7.6,41.6,2.4,6.4,176,"F3","Yes",2015,6,7,7,2,"02:15"
"15076","2015-06-07 02:30:00.0",0.8,6,12.4,6.8,42,2.4,6.8,180,"F3","Yes",2015,6,7,7,2,"02:30"
"15077","2015-06-07 02:45:00.0",0.8,6.4,12.4,7.6,41.2,4.8,6.4,179.6,"F3","Yes",2015,6,7,7,2,"02:45"
"15078","2015-06-07 03:00:00.0",0.8,6,10.8,6.8,40.4,10.4,6.4,188.4,"F3","Yes",2015,6,7,7,3,"03:00"
"15079","2015-06-07 03:15:00.0",0.8,6.4,11.2,6.8,41.6,10.8,6,187.6,"F3","Yes",2015,6,7,7,3,"03:15"
"15080","2015-06-07 03:30:00.0",1.6,6,9.6,6.4,40.4,10.4,6.4,186.4,"F3","Yes",2015,6,7,7,3,"03:30"
"15081","2015-06-07 03:45:00.0",2.4,6.4,10.8,6,42.4,8,6.4,186.4,"F3","Yes",2015,6,7,7,3,"03:45"
"15082","2015-06-07 04:00:00.0",2,6,12,6.4,40.4,8.4,6.4,185.2,"F3","Yes",2015,6,7,7,4,"04:00"
"15083","2015-06-07 04:15:00.0",2.4,6,12.4,6,41.6,8,6.8,189.2,"F3","Yes",2015,6,7,7,4,"04:15"
"15084","2015-06-07 04:30:00.0",2.4,6,10,6,40.8,8,6.4,180.4,"F3","Yes",2015,6,7,7,4,"04:30"
"15085","2015-06-07 04:45:00.0",2,6.4,12,5.6,41.6,8.4,6.4,187.6,"F3","Yes",2015,6,7,7,4,"04:45"
"15086","2015-06-07 05:00:00.0",2.4,6,11.6,6,40.8,8,6,184,"F3","Yes",2015,6,7,7,5,"05:00"
"15087","2015-06-07 05:15:00.0",2,6,10.8,6,40.8,8,6,187.2,"F3","Yes",2015,6,7,7,5,"05:15"
"15088","2015-06-07 05:30:00.0",2.4,6.4,10.8,7.2,41.2,8.4,6.4,186,"F3","Yes",2015,6,7,7,5,"05:30"
"15089","2015-06-07 05:45:00.0",2.4,6.4,15.6,5.6,40.8,8,6.4,190,"F3","Yes",2015,6,7,7,5,"05:45"
"15090","2015-06-07 06:00:00.0",2,6.4,15.2,6,41.6,8,6,184.8,"F3","Yes",2015,6,7,7,6,"06:00"
"15091","2015-06-07 06:15:00.0",2.4,6,12.8,6.4,40.8,8.4,6,180.4,"F3","Yes",2015,6,7,7,6,"06:15"
"15092","2015-06-07 06:30:00.0",2,6,10.8,5.6,41.2,8,6,179.6,"F3","Yes",2015,6,7,7,6,"06:30"
"15093","2015-06-07 06:45:00.0",2.4,6,11.6,6.4,40.8,8.4,6,179.2,"F3","Yes",2015,6,7,7,6,"06:45"
"15094","2015-06-07 07:00:00.0",2,6,10.8,6,41.6,8,6,172.8,"F3","Yes",2015,6,7,7,7,"07:00"
"15095","2015-06-07 07:15:00.0",2.4,6.4,11.6,4.8,40.8,8,6,166,"F3","Yes",2015,6,7,7,7,"07:15"
"15096","2015-06-07 07:30:00.0",2,6,11.6,6.4,40.8,8,6,168,"F3","Yes",2015,6,7,7,7,"07:30"
"15097","2015-06-07 07:45:00.0",2.4,6,12,6.4,41.6,8.4,6,166.8,"F3","Yes",2015,6,7,7,7,"07:45"
"15098","2015-06-07 08:00:00.0",2.4,6,10.8,6,40.8,8,6,164.4,"F3","Yes",2015,6,7,7,8,"08:00"
"15099","2015-06-07 08:15:00.0",2,6,11.6,6.8,41.6,8,6,166.4,"F3","Yes",2015,6,7,7,8,"08:15"
"15100","2015-06-07 08:30:00.0",2.4,5.6,10.8,6,40.8,8,6,162,"F3","Yes",2015,6,7,7,8,"08:30"
"15101","2015-06-07 08:45:00.0",1.2,5.6,12,6,42,8.4,6,167.2,"F3","Yes",2015,6,7,7,8,"08:45"
"15102","2015-06-07 09:00:00.0",0.8,5.6,13.6,5.6,41.2,8,6,166,"F3","Yes",2015,6,7,7,9,"09:00"
"15103","2015-06-07 09:15:00.0",0.8,5.6,13.2,5.6,41.2,8.4,6.4,166.4,"F3","Yes",2015,6,7,7,9,"09:15"
"15104","2015-06-07 09:30:00.0",0.4,5.6,10.4,7.2,42,8,6,162.4,"F3","Yes",2015,6,7,7,9,"09:30"
"15105","2015-06-07 09:45:00.0",0.8,5.6,11.6,6.4,41.6,8,6.4,166.8,"F3","Yes",2015,6,7,7,9,"09:45"
"15106","2015-06-07 10:00:00.0",0.8,5.6,10.4,7.6,42.4,8.4,6,169.6,"F3","Yes",2015,6,7,7,10,"10:00"
"15107","2015-06-07 10:15:00.0",0.8,5.6,11.6,6.8,41.6,8,6.4,168.4,"F3","Yes",2015,6,7,7,10,"10:15"
"15108","2015-06-07 10:30:00.0",0.8,5.6,11.2,6.4,42.4,8.4,6,166.8,"F3","Yes",2015,6,7,7,10,"10:30"
"15109","2015-06-07 10:45:00.0",0.8,6.4,12.4,6,42,9.2,6.4,175.2,"F3","Yes",2015,6,7,7,10,"10:45"
"15110","2015-06-07 11:00:00.0",0.8,5.6,12.8,7.2,42.8,11.2,6.4,180.4,"F3","Yes",2015,6,7,7,11,"11:00"
"15111","2015-06-07 11:15:00.0",0.8,5.6,11.6,5.6,42.4,10.8,6,176.8,"F3","Yes",2015,6,7,7,11,"11:15"
"15112","2015-06-07 11:30:00.0",0.8,5.6,11.6,6.4,47.2,11.2,6.4,186,"F3","Yes",2015,6,7,7,11,"11:30"
"15113","2015-06-07 11:45:00.0",0.8,6,12.8,6.8,43.2,11.2,6.4,180.4,"F3","Yes",2015,6,7,7,11,"11:45"
"15114","2015-06-07 12:00:00.0",0.8,5.2,12.8,6.8,46,10.8,6.4,189.2,"F3","Yes",2015,6,7,7,12,"12:00"
"15115","2015-06-07 12:15:00.0",0.8,6,13.6,5.6,44.8,11.2,7.2,188.8,"F3","Yes",2015,6,7,7,12,"12:15"
"15116","2015-06-07 12:30:00.0",0.8,5.6,13.2,6.4,43.2,10.8,6.4,185.6,"F3","Yes",2015,6,7,7,12,"12:30"
"15117","2015-06-07 12:45:00.0",0.8,5.6,11.2,6.4,47.6,11.2,7.2,193.6,"F3","Yes",2015,6,7,7,12,"12:45"
"15118","2015-06-07 13:00:00.0",0.8,5.6,10.4,5.6,42.4,11.2,6.8,181.6,"F3","Yes",2015,6,7,7,13,"13:00"
"15119","2015-06-07 13:15:00.0",0.8,6,11.6,7.2,48.8,10.8,6.8,195.6,"F3","Yes",2015,6,7,7,13,"13:15"
"15120","2015-06-07 13:30:00.0",0.8,6,10.4,6.4,42.4,10.4,6.8,189.2,"F3","Yes",2015,6,7,7,13,"13:30"
"15121","2015-06-07 13:45:00.0",0.4,5.6,12,6.8,42.4,8.4,6.8,186.8,"F3","Yes",2015,6,7,7,13,"13:45"
"15122","2015-06-07 14:00:00.0",0.8,5.6,13.2,6.4,48.4,3.2,6.8,189.6,"F3","Yes",2015,6,7,7,14,"14:00"
"15123","2015-06-07 14:15:00.0",0.8,5.6,11.6,6,42.4,3.2,7.2,179.2,"F3","Yes",2015,6,7,7,14,"14:15"
"15124","2015-06-07 14:30:00.0",0.8,5.6,13.6,6,48.8,3.2,7.2,196.8,"F3","Yes",2015,6,7,7,14,"14:30"
"15125","2015-06-07 14:45:00.0",0.8,5.6,12.8,6.4,42.4,2.8,6.8,188.8,"F3","Yes",2015,6,7,7,14,"14:45"
"15126","2015-06-07 15:00:00.0",0.8,5.6,12.4,6.4,45.2,2.4,6.8,189.2,"F3","Yes",2015,6,7,7,15,"15:00"
"15127","2015-06-07 15:15:00.0",0.8,5.6,10.4,6.4,46,2.4,6.8,187.2,"F3","Yes",2015,6,7,7,15,"15:15"
"15128","2015-06-07 15:30:00.0",0.8,5.6,14.8,7.2,42.4,2.4,7.2,195.6,"F3","Yes",2015,6,7,7,15,"15:30"
"15129","2015-06-07 15:45:00.0",0.8,5.6,12.8,6.4,49.2,2.4,6.8,192,"F3","Yes",2015,6,7,7,15,"15:45"
"15130","2015-06-07 16:00:00.0",0.8,5.6,11.6,6.4,42.8,2.4,7.2,196,"F3","Yes",2015,6,7,7,16,"16:00"
"15131","2015-06-07 16:15:00.0",0.8,6,10,6.8,49.2,2.8,7.2,188.8,"F3","Yes",2015,6,7,7,16,"16:15"
"15132","2015-06-07 16:30:00.0",0.8,6,12,6.8,44,2.4,6.8,184.4,"F3","Yes",2015,6,7,7,16,"16:30"
"15133","2015-06-07 16:45:00.0",0.8,5.6,11.6,6.8,47.2,2.4,6.4,191.2,"F3","Yes",2015,6,7,7,16,"16:45"
"15134","2015-06-07 17:00:00.0",0.8,5.6,12.8,7.2,44.4,2.4,6.8,188,"F3","Yes",2015,6,7,7,17,"17:00"
"15135","2015-06-07 17:15:00.0",0.4,6,12.4,7.2,46.8,2.4,6.8,189.2,"F3","Yes",2015,6,7,7,17,"17:15"
"15136","2015-06-07 17:30:00.0",1.2,5.6,12.8,7.2,46.8,2.4,6.8,195.2,"F3","Yes",2015,6,7,7,17,"17:30"
"15137","2015-06-07 17:45:00.0",0.8,5.6,12,7.2,44,2.4,6.4,189.6,"F3","Yes",2015,6,7,7,17,"17:45"
"15138","2015-06-07 18:00:00.0",0.4,5.6,12.4,6.8,46,2.4,6.8,181.6,"F3","Yes",2015,6,7,7,18,"18:00"
"15139","2015-06-07 18:15:00.0",0.8,5.6,12.4,6.8,45.2,2.4,6.4,187.6,"F3","Yes",2015,6,7,7,18,"18:15"
"15140","2015-06-07 18:30:00.0",0.8,5.6,12.8,6.8,43.2,2.4,6.4,182,"F3","Yes",2015,6,7,7,18,"18:30"
"15141","2015-06-07 18:45:00.0",0.8,5.6,13.2,6.8,47.6,2.4,6.4,185.2,"F3","Yes",2015,6,7,7,18,"18:45"
"15142","2015-06-07 19:00:00.0",0.8,6.4,14,6.8,43.2,2.4,6.4,192,"F3","Yes",2015,6,7,7,19,"19:00"
"15143","2015-06-07 19:15:00.0",0.8,5.6,11.6,8,46.8,2.4,6.4,199.2,"F3","Yes",2015,6,7,7,19,"19:15"
"15144","2015-06-07 19:30:00.0",0.8,5.6,10.4,6.8,43.2,2.4,6.4,194.4,"F3","Yes",2015,6,7,7,19,"19:30"
"15145","2015-06-07 19:45:00.0",0.8,6,10,7.6,43.2,2.4,6.4,189.2,"F3","Yes",2015,6,7,7,19,"19:45"
"15146","2015-06-07 20:00:00.0",0.8,5.6,11.6,6.8,47.2,2.4,6.8,194,"F3","Yes",2015,6,7,7,20,"20:00"
"15147","2015-06-07 20:15:00.0",0.8,5.6,12,7.6,43.2,2.4,6.4,191.6,"F3","Yes",2015,6,7,7,20,"20:15"
